,d1,d2,d3,d4,d5,d6
95,27.136,23.368000000000002,24.522,27.703000000000003,27.049,16.959
96,26.633000000000003,25.021,24.601999999999997,28.559,26.087,17.323
97,27.659000000000002,25.44,25.57,28.545,26.754,14.259
98,26.607,21.704,24.480999999999998,28.316,27.261,14.248
99,26.804000000000002,24.994,23.552,28.173000000000002,26.479,13.92
100,26.778000000000002,25.75,24.691999999999997,28.034000000000002,25.79,13.334000000000001
101,26.904,25.427,25.677,27.840999999999998,24.908,13.552999999999999
102,26.635,25.377,24.176,27.691,26.516,12.860999999999999
103,26.406,25.269000000000002,24.558000000000003,28.084,26.435,14.770999999999999
104,25.607,23.252,24.691999999999997,27.953000000000003,25.151999999999997,15.228
105,25.945999999999998,24.394000000000002,24.656,27.781,25.85,13.357000000000001
106,27.430999999999997,24.793000000000003,24.307,27.840999999999998,26.872,13.860999999999999
107,26.298000000000002,24.849,24.264,27.525,26.383000000000003,14.258
108,25.761999999999997,24.275,24.889,27.483,26.669,14.522
109,26.553,25.934,24.264,27.694000000000003,27.636,14.366
110,25.236,25.198,24.558000000000003,27.366,26.384,13.357000000000001
111,25.982,25.311999999999998,24.429000000000002,27.9,27.313000000000002,14.522
112,24.784000000000002,26.676,25.127,28.625,27.061,13.356
113,25.169,25.127,24.496,28.118000000000002,28.345,14.366
114,25.29,25.093000000000004,24.721,28.81,26.11,14.312999999999999
115,25.767,26.658,24.691999999999997,27.735,28.237,16.367
116,25.333000000000002,24.263,25.122,27.401,27.84,12.422
117,26.131,25.68,25.301,27.840999999999998,28.429000000000002,13.860999999999999
118,26.893,24.743000000000002,24.313000000000002,28.410999999999998,28.034000000000002,17.186
119,26.69,22.538,23.585,28.613000000000003,29.58,17.507
120,25.93,24.679000000000002,23.752,27.858,29.183000000000003,17.608
121,26.201,25.034000000000002,23.553,28.844,28.335,16.563
122,25.831,26.212,24.691999999999997,27.735,28.329,17.268
123,25.858,22.674,24.366,28.214000000000002,28.816999999999997,17.899
124,25.596999999999998,22.033,23.938000000000002,27.669,27.061,18.409000000000002
125,26.923000000000002,26.886999999999997,23.629,27.377,27.875999999999998,17.373
126,25.201,25.328000000000003,24.480999999999998,27.627,28.205,18.345
127,25.61,25.6,24.372,28.064,27.775,17.507
128,24.569000000000003,24.919,24.019000000000002,28.127,27.519000000000002,18.491
129,25.805,26.555,23.878,27.703000000000003,28.826,17.607
130,24.71,20.881999999999998,24.104,27.8,27.932,17.732
131,27.566,24.772,24.875999999999998,27.695999999999998,28.301,16.595
132,25.828000000000003,25.048000000000002,23.66,27.801,29.021,16.563
133,28.243000000000002,24.982,24.889,28.644000000000002,27.715,16.842
134,26.995,25.877,24.225,28.647,28.678,15.91
135,25.430999999999997,25.991999999999997,23.017,28.011999999999997,28.063000000000002,15.759
136,27.064,23.573,24.176,28.502,27.44,17.804000000000002
137,24.925,22.25,22.013,28.064,27.756999999999998,16.366
138,28.088,24.971999999999998,22.862,27.805,27.491999999999997,17.805
139,27.903000000000002,18.236,24.002,27.706,27.901,16.842
140,29.015,24.826999999999998,23.526999999999997,28.694000000000003,26.717,16.84
141,28.06,25.208000000000002,23.879,27.785999999999998,26.824,15.095
142,29.304000000000002,25.892,23.249000000000002,28.301,28.011,14.522
143,27.234,18.366,23.801,27.848000000000003,26.886,16.812
144,28.299,25.421999999999997,23.296999999999997,27.954,25.480999999999998,16.562
145,26.433000000000003,24.34,23.734,27.320999999999998,26.677,16.840999999999998
146,26.439,26.558000000000003,23.92,27.703000000000003,28.345,17.074
147,28.79,19.396,23.249000000000002,27.644000000000002,27.544,16.367
148,26.862,25.430999999999997,23.61,27.9,25.955,15.481
149,27.461,25.586,23.357,28.198,28.177,13.860999999999999
150,27.252,25.519000000000002,23.357,27.809,27.625999999999998,15.398
151,27.897,26.726999999999997,24.041999999999998,28.346,27.011999999999997,14.259
152,26.776999999999997,26.315,23.081,28.127,27.369,16.055999999999997
153,27.444000000000003,25.554000000000002,22.846999999999998,27.703000000000003,28.613000000000003,15.909
154,26.434,24.994,23.955,27.837,26.63,15.095999999999998
155,26.746,25.758000000000003,23.949,28.301,28.01,17.781
156,27.203000000000003,27.285,24.234,28.174,27.44,16.563
157,27.898000000000003,25.939,23.081,28.555999999999997,26.234,15.481
158,27.548000000000002,25.948,23.855,27.785999999999998,26.898000000000003,16.595
159,27.813000000000002,25.975,23.831,27.666,27.587,14.520999999999999
160,26.531,27.506,23.629,28.502,26.301,14.722000000000001
161,26.884,27.16,22.086,27.772,27.636,15.872
162,26.596,26.031,23.552,27.820999999999998,27.578000000000003,12.217
163,25.145,26.399,23.585,27.647,28.105999999999998,12.47
164,26.578000000000003,26.263,24.313000000000002,28.226,27.381999999999998,13.860999999999999
165,26.393,23.094,23.906,28.941999999999997,26.96,13.552999999999999
166,25.824,27.281,23.553,27.978,28.031999999999996,13.552999999999999
167,26.355,25.671999999999997,24.27,27.805,27.614,12.862
168,26.313000000000002,26.761999999999997,24.537,27.732,27.038,13.357000000000001
169,25.488000000000003,26.026999999999997,23.553,27.337,27.186999999999998,15.095
170,25.79,25.362,24.193,27.506999999999998,27.531999999999996,14.366
171,26.193,26.206999999999997,24.311999999999998,28.409000000000002,27.058000000000003,15.759
172,27.06,24.658,23.256999999999998,28.138,28.07,16.368
173,25.505,25.796,23.831,28.153000000000002,27.840999999999998,16.367
174,26.179000000000002,25.858,24.638,27.044,26.754,15.270999999999999
175,26.718000000000004,25.962,24.171,27.401,27.336,15.872
176,26.4,23.736,23.715999999999998,28.123,27.313000000000002,16.299
177,26.771,24.218000000000004,24.002,27.572,26.836,16.959
178,26.051,25.728,24.041,27.506999999999998,27.883000000000003,17.323
179,26.289,24.456,22.906999999999996,27.609,27.436999999999998,17.375999999999998
180,26.174,25.791,24.000999999999998,28.239,27.592,16.93
181,25.686,24.353,23.081,28.397,28.223000000000003,17.533
182,26.182,25.671,22.846999999999998,27.445,27.886,16.840999999999998
183,26.583000000000002,25.644000000000002,22.862,27.443,27.925,15.398
184,27.401,27.069000000000003,23.66,28.386,28.304000000000002,17.375999999999998
185,26.627,26.612,23.186999999999998,28.334,27.304000000000002,16.840999999999998
186,26.448,24.888,23.854,27.533,27.906999999999996,16.563
187,26.596999999999998,22.901,23.194000000000003,27.906999999999996,28.855,17.323
188,25.785,26.074,23.096,27.686,27.525,17.507
189,26.603,25.648000000000003,23.377,27.541,27.453000000000003,18.409000000000002
190,26.478,24.686,22.405,27.706,28.461,17.507
191,26.701999999999998,26.570999999999998,22.059,27.275,28.671999999999997,17.375999999999998
192,26.831999999999997,24.295,23.186999999999998,27.232,27.337,16.368
193,27.224,26.191,22.846999999999998,28.145,28.206,17.608
194,27.549,23.075,23.214000000000002,28.445,27.494,12.604000000000001
195,27.03,27.489,24.000999999999998,27.569000000000003,27.326,16.195999999999998
196,27.465999999999998,26.028000000000002,23.463,28.224,27.980999999999998,16.367
197,27.195,24.926,23.684,28.044,28.326,14.366
198,27.65,26.086,24.258000000000003,27.525,28.018,15.398
199,27.58,27.375999999999998,24.002,28.206,27.76,15.227
200,27.098000000000003,26.19,24.065,28.416999999999998,28.226,14.522
201,27.2,25.995,24.372,28.590999999999998,27.955,16.197
202,27.099,27.614,23.909000000000002,27.935,28.258000000000003,14.366
203,27.534000000000002,24.756,24.302,28.701999999999998,27.006999999999998,16.3
204,27.173000000000002,24.191999999999997,24.125999999999998,27.644000000000002,28.866999999999997,15.14
205,27.487,25.579,23.66,28.951999999999998,28.099,16.871
206,27.6,15.815999999999999,23.825,28.552,27.721,17.779
207,27.078000000000003,25.636,24.371,27.366,28.409000000000002,16.197
208,27.337,25.633000000000003,23.95,28.342,28.046999999999997,18.346
209,26.365,25.61,22.495,27.772,28.018,18.408
210,27.715,25.730999999999998,23.753,27.715999999999998,28.641,18.15
211,27.081,24.976999999999997,24.633000000000003,27.733,28.136999999999997,17.506
212,27.476999999999997,26.294,24.794,27.443,27.576,16.840999999999998
213,26.73,26.008000000000003,23.831,27.9,28.281999999999996,19.394000000000002
214,27.462,26.118000000000002,24.302,27.715999999999998,28.599,17.507
215,26.865,24.866,24.476,27.541,28.502,17.56
216,26.963,25.336,23.949,28.359,27.785999999999998,18.75
217,27.464000000000002,25.535999999999998,24.019000000000002,27.755,28.173000000000002,16.959
218,27.826999999999998,25.685,23.045,28.276,27.99,15.91
219,28.154,25.338,24.221,27.149,27.451999999999998,19.394000000000002
220,26.899,25.561999999999998,23.909000000000002,28.461,27.586,18.083
221,27.015,26.399,22.156,27.337,29.003,16.086
222,28.708000000000002,24.796,23.508000000000003,27.7,28.153000000000002,15.602
223,27.565,25.476,22.495,27.44,27.848000000000003,16.368
224,27.199,26.180999999999997,23.861,27.586,29.826,17.608
225,27.487,25.265,23.534000000000002,27.098000000000003,28.375,16.563
226,26.173000000000002,24.836,24.313000000000002,28.491999999999997,27.733,14.770999999999999
227,27.544,24.531,21.910999999999998,27.919,28.293000000000003,16.570999999999998
228,27.646,26.195,22.779,27.487,28.612,15.398
229,27.612,25.066999999999997,23.343000000000004,27.136999999999997,27.963,15.14
230,27.482,26.173000000000002,23.753,28.173000000000002,29.068,15.174000000000001
231,27.505,17.524,23.666999999999998,27.555999999999997,28.386,14.515999999999998
232,26.551,27.079,23.214000000000002,27.98,27.026999999999997,14.77
233,27.026999999999997,26.701999999999998,23.357,27.840999999999998,28.206,16.367
234,27.285999999999998,25.201999999999998,23.43,27.495,27.609,13.860999999999999
235,27.461,24.982,23.61,27.733,28.868000000000002,14.366
236,27.682,25.679000000000002,22.56,27.237,28.708000000000002,13.860999999999999
237,27.3,23.857,22.98,27.533,28.701999999999998,14.366
238,27.212,26.264,24.221,27.348000000000003,27.980999999999998,14.522
239,27.288,26.822,23.61,27.614,27.77,15.757
240,27.151,26.426,23.397,28.529,27.515,15.227
241,26.482,25.781999999999996,22.951,27.616999999999997,27.935,15.095999999999998
242,27.631,25.721999999999998,22.388,27.840999999999998,27.401,15.095999999999998
243,28.905,24.45,24.221,28.581,28.769000000000002,14.522
244,27.989,26.265,23.553,27.715,28.239,14.522
245,27.516,23.71,23.357,28.176,27.706,15.872
246,27.862,26.81,22.951,27.9,28.971999999999998,13.357000000000001
247,26.603,26.081,23.215,27.607,28.189,15.481
248,27.881999999999998,24.886999999999997,23.215,27.401,27.229,15.48
249,27.543000000000003,26.081,22.84,28.418000000000003,28.326999999999998,16.367
250,27.865,23.174,23.753,27.897,28.599,16.197
251,27.991,27.083000000000002,23.508000000000003,27.954,27.688000000000002,16.562
252,27.516,27.502,22.616,27.926,29.039,15.878
253,28.029,24.844,23.659000000000002,27.337,28.559,15.270999999999999
254,27.333000000000002,24.598000000000003,24.27,27.755,29.256999999999998,15.481
255,27.111,26.45,23.753,27.840999999999998,27.494,15.228
256,27.978,26.844,23.081,28.688000000000002,28.495,14.720999999999998
257,27.840999999999998,26.534000000000002,24.104,27.491999999999997,28.033,14.520999999999999
258,27.174,26.726999999999997,24.11,28.311999999999998,29.221999999999998,15.243
259,26.967,24.77,24.221,28.316999999999997,29.305,14.522
260,27.392,25.541,24.302,27.776,29.018,15.873
261,27.451,26.644000000000002,24.414,28.232,27.953000000000003,16.195999999999998
262,27.855999999999998,26.141,23.666999999999998,27.822,27.67,15.602
263,26.589000000000002,25.546,24.497,27.484,27.805,15.872
264,27.576999999999998,26.281999999999996,24.767,27.848000000000003,28.489,14.259
265,27.064,26.5,24.171,27.982,28.315,14.522
266,27.734,25.916999999999998,24.522,28.3,27.935,15.14
267,27.949,26.147,24.414,27.533,27.785,15.873
268,27.298000000000002,26.505,23.103,28.011999999999997,28.238000000000003,14.720999999999998
269,27.397,25.311999999999998,23.526,27.614,28.944000000000003,13.86
270,26.766,25.32,24.302,27.686,28.730999999999998,17.074
271,26.879,26.093000000000004,24.27,27.951999999999998,27.645,16.194000000000003
272,27.933000000000003,24.363000000000003,23.377,27.772,28.92,17.124000000000002
273,27.778000000000002,24.543000000000003,24.104,28.671999999999997,28.746,18.75
274,27.923000000000002,23.679000000000002,23.66,27.956,28.205,17.899
275,27.144000000000002,24.914,24.693,27.973000000000003,28.443,17.506
276,27.601,27.096,23.585,27.982,28.316,16.345
277,27.335,24.003,24.127,27.840999999999998,28.25,17.269000000000002
278,27.756,26.12,23.831999999999997,27.576,28.275,17.78
279,27.834,19.577,24.243000000000002,28.215,28.516,16.485
280,26.588,23.831999999999997,23.831,28.215,28.534000000000002,17.074
281,27.221999999999998,23.983,24.496,28.336,27.857,18.491
282,27.320999999999998,25.01,23.186999999999998,27.889,28.671999999999997,16.367
283,27.639,23.97,23.081,27.784000000000002,27.522,21.183000000000003
284,27.967,22.651,23.908,27.695999999999998,27.693,19.573
285,27.111,26.590999999999998,23.377,27.421999999999997,28.769000000000002,19.852
286,27.633000000000003,27.351999999999997,22.584,28.336,27.980999999999998,19.730999999999998
287,27.336,24.831,23.404,27.906999999999996,28.206,19.047
288,27.458000000000002,24.16,22.959,28.061,29.148000000000003,20.452
289,27.256999999999998,22.901999999999997,24.355,28.748,27.9,19.714000000000002
290,27.493000000000002,22.331,24.254,28.215,28.377,20.85
291,27.11,25.783,22.980999999999998,28.583000000000002,28.096999999999998,18.345
292,26.808000000000003,24.025,24.019000000000002,28.647,28.045,17.899
293,27.654,24.616999999999997,24.522,27.855999999999998,27.781,19.119
294,28.533,23.198,25.059,27.647,28.311,19.896
295,26.166,24.79,24.603,27.586,28.461,19.119
296,27.274,22.701,23.103,27.980999999999998,28.769000000000002,18.345
297,26.904,26.791,23.425,27.715999999999998,27.666,17.78
298,26.603,26.938000000000002,22.84,27.793000000000003,28.816999999999997,16.3
299,26.789,25.305,25.055,27.982,28.901999999999997,17.899
300,26.433000000000003,21.54,24.435,28.239,29.65,20.386
301,26.8,26.764,23.095,28.232,28.901,17.507
302,26.439,25.725,25.019000000000002,28.064,29.346,18.882
303,25.874000000000002,24.116999999999997,23.186999999999998,27.703000000000003,28.502,19.836
304,26.041999999999998,25.621,24.243000000000002,28.084,27.785,18.901
305,26.781,26.963,24.313000000000002,27.576,28.326999999999998,19.525
306,26.98,17.682000000000002,23.214000000000002,28.486,29.752,19.327
307,26.201,26.998,23.61,28.410999999999998,29.16,18.345
308,26.791,24.836,24.537,28.346,28.311,19.574
309,26.873,25.846999999999998,23.660999999999998,28.499000000000002,29.291999999999998,18.827
310,25.651,26.791,23.849,27.935,27.515,18.492
311,27.185,26.92,24.789,28.079,28.486,16.811
312,26.982,25.486,24.683000000000003,28.281999999999996,27.424,18.082
313,26.993000000000002,25.149,24.177,27.906999999999996,28.693,13.357000000000001
314,26.846,26.107,23.861,28.741,29.223000000000003,20.503
315,26.858,25.511999999999997,24.429000000000002,28.107,28.545,17.506
316,26.677,25.924,24.496,28.281999999999996,27.424,14.312999999999999
317,27.840999999999998,26.142,23.666,28.08,27.061,22.156999999999996
318,26.680999999999997,25.245,24.221,27.889,27.173000000000002,21.711
319,28.033,26.221999999999998,24.221,27.982,29.049,21.893
320,26.221,25.354,24.429000000000002,27.548000000000002,28.239,23.186999999999998
321,26.535999999999998,26.836,23.528000000000002,27.253,28.575,19.207
322,29.346999999999998,24.801,24.429000000000002,27.625999999999998,28.921999999999997,17.323
323,26.274,25.002,24.693,27.484,28.206,16.367
324,26.704,25.313000000000002,24.226,27.273000000000003,28.018,17.375999999999998
325,28.515,25.236,24.11,28.787,27.771,19.46
326,27.734,26.329,24.475,27.805,28.46,20.541999999999998
327,26.354,24.884,24.522,27.785999999999998,28.118000000000002,22.388
328,26.906,25.744,23.131,27.061,27.8,21.248
329,21.93,26.305999999999997,23.194000000000003,27.646,27.27,19.461
330,26.788,25.752,24.888,27.149,28.07,21.291999999999998
331,27.386999999999997,26.016,24.226,27.963,28.826,20.91
332,26.877,24.718000000000004,23.831,28.787,29.018,20.85
333,28.026,25.982,23.377,28.127,28.427,22.26
334,26.787,24.714000000000002,23.826,28.961,27.783,18.749000000000002
335,25.13,18.631,23.908,27.858,28.636999999999997,21.215
336,27.104,25.401999999999997,23.666,28.151,28.599,17.507
337,27.368000000000002,27.031999999999996,24.002,28.206,28.883000000000003,19.46
338,28.612,26.288,23.831,28.18,27.253,19.207
339,28.840999999999998,25.158,24.226,27.840999999999998,28.428,20.279
340,24.823,17.282,23.825,27.781,28.516,16.367
341,27.046999999999997,26.072,23.834,28.9,28.278000000000002,23.249000000000002
342,24.28,23.168000000000003,23.908,28.673000000000002,28.67,24.522
343,26.7,26.668000000000003,23.92,27.889,27.980999999999998,22.748
344,27.840999999999998,24.324,24.522,27.647,28.244,21.344
345,27.113000000000003,25.776,24.372,28.369,27.909000000000002,23.666
346,27.445999999999998,25.553,23.92,28.764,27.9,21.865
347,28.139,26.171,24.127,27.9,27.445,23.29
348,26.671,24.247,24.813000000000002,28.293000000000003,27.906999999999996,20.904
349,27.465999999999998,25.278000000000002,24.138,27.982,27.506999999999998,21.682
350,27.904,27.009,24.522,28.064,26.836,21.826
351,26.941999999999997,26.563000000000002,24.558000000000003,28.206,28.034000000000002,21.76
352,27.4,26.805,24.259,28.816999999999997,27.954,21.355999999999998
353,27.302,25.999000000000002,24.002,27.975,28.018,21.76
354,27.068,26.897,22.906999999999996,27.491999999999997,27.115,19.882
355,26.570999999999998,25.427,24.243000000000002,28.418000000000003,27.735,21.345
356,27.459,25.623,23.908,27.975,27.506999999999998,21.837
357,26.598000000000003,24.97,23.955,28.25,28.461,20.705
358,26.965999999999998,26.541999999999998,24.371,27.548000000000002,28.084,21.511999999999997
359,27.378,26.346999999999998,24.11,27.982,28.335,21.116
360,27.758000000000003,27.233,23.103,27.515,27.12,22.583000000000002
361,27.493000000000002,26.028000000000002,24.429000000000002,28.018,27.848000000000003,21.76
362,28.258000000000003,24.939,23.629,27.906999999999996,28.719,21.682
363,27.749000000000002,21.886,23.61,27.848000000000003,27.377,20.517
364,27.546999999999997,25.744,23.463,27.27,28.153000000000002,22.535
365,27.291,25.233,24.721999999999998,27.9,28.409000000000002,20.991
366,26.689,24.95,23.919,27.555999999999997,27.291999999999998,22.662
367,28.2,26.179000000000002,23.855,27.695999999999998,28.294,20.656
368,27.289,25.718000000000004,24.176,27.735,28.346,20.909000000000002
369,27.208000000000002,25.546999999999997,24.302,27.484,28.868000000000002,21.248
370,26.897,22.565,24.224,27.781,29.535,20.239
371,27.658,24.845,24.221,28.25,27.151,20.705
372,27.736,26.162,24.496,27.495,27.026999999999997,20.851
373,27.726,26.396,23.585,28.239,28.326999999999998,20.813000000000002
374,27.605999999999998,25.758000000000003,23.267,27.906999999999996,28.748,20.898000000000003
375,26.869,23.543000000000003,23.955,27.733,27.824,21.76
376,26.436,18.657,24.264,27.237,27.848000000000003,20.541999999999998
377,26.936999999999998,25.840999999999998,23.685,27.956,28.769000000000002,20.991
378,27.499000000000002,24.697,23.92,27.926,28.553,20.656
379,27.396,26.403000000000002,23.249000000000002,27.424,27.953000000000003,20.347
380,27.451999999999998,22.444000000000003,23.629,27.840999999999998,27.101,18.238
381,27.419,25.363000000000003,24.794,27.44,28.079,20.347
382,27.516,27.522,24.522,27.956,27.980999999999998,18.883
383,27.5,27.162,23.735,27.616999999999997,28.105999999999998,19.852
384,26.467,27.272,23.878,27.138,28.943,19.394000000000002
385,27.393,27.415,25.305,28.070999999999998,29.038,19.605
386,27.633000000000003,25.078000000000003,23.949,27.533,28.883000000000003,19.837
387,27.851999999999997,26.639,24.366,27.980999999999998,27.991,20.991
388,27.656999999999996,27.502,23.908,28.1,28.079,21.511999999999997
389,27.851,26.07,23.879,27.703000000000003,28.982,21.836
390,27.564,27.084,23.585,27.933000000000003,28.396,19.698
391,27.676,27.565,24.221,27.348000000000003,29.461,21.291999999999998
392,27.329,25.51,24.51,27.735,28.979,20.899
393,27.585,23.89,24.171,27.933000000000003,28.258000000000003,20.91
394,27.408,27.647,24.496,28.326999999999998,28.671999999999997,20.070999999999998
395,27.473000000000003,27.423000000000002,24.281,27.772,29.123,20.991
396,27.213,18.921,24.264,27.421999999999997,27.326,22.058000000000003
397,27.906999999999996,25.785,23.83,27.313000000000002,28.249000000000002,21.500999999999998
398,27.656,23.858,23.081,27.369,28.463,22.218000000000004
399,27.747,24.12,22.584,27.735,27.982,20.656
400,27.311999999999998,26.765,22.663,27.706,27.230999999999998,21.355999999999998
401,27.368000000000002,24.505,23.685,28.173000000000002,27.174,20.789
402,27.895,27.0,23.528000000000002,27.445,28.483,21.345
403,27.623,24.691999999999997,23.95,28.276,28.162,21.093000000000004
404,27.824,22.427,23.715999999999998,27.706,28.594,20.347
405,26.811999999999998,23.869,23.949,27.616999999999997,27.494,21.182
406,27.643,24.34,23.61,27.778000000000002,27.919,20.898000000000003
407,27.82,27.353,23.585,27.495,28.153000000000002,21.864
408,27.432,26.195999999999998,23.861,27.151999999999997,28.485,21.26
409,26.851999999999997,27.941,22.958000000000002,28.206,28.421,21.125999999999998
410,26.776999999999997,26.612,23.515,27.569000000000003,28.646,19.918
411,26.754,22.69,25.228,27.914,28.502,19.31
412,26.924,24.544,25.331,27.495,28.491999999999997,19.048
413,25.785,25.42,25.335,27.956,28.763,19.97
414,27.28,26.478,25.301,27.369,28.133000000000003,20.543000000000003
415,27.087,21.837,24.104,27.755,27.666,20.452
416,12.725999999999999,24.874000000000002,24.633000000000003,28.232,27.4,20.619
417,26.598000000000003,21.553,23.801,27.261999999999997,28.295,20.197
418,27.197,24.55,23.526999999999997,28.070999999999998,27.906999999999996,18.345
419,27.496,24.869,24.311999999999998,27.889,28.043000000000003,20.085
420,27.663,24.299,24.476,27.889,28.516,19.46
